"","ano","juri","juri_nombre","sexo_codigo","sexo_nombre","edad","poblacion"
"20018",2017,"38","JUJUY","1","Varones","75-79",5031
"20019",2017,"38","JUJUY","2","Mujeres","75-79",6457
"20020",2017,"38","JUJUY","0","Ambos sexos","80-84",7330
"20021",2017,"38","JUJUY","1","Varones","80-84",3069
"20022",2017,"38","JUJUY","2","Mujeres","80-84",4261
"20023",2017,"38","JUJUY","0","Ambos sexos","85-89",3817
"20024",2017,"38","JUJUY","1","Varones","85-89",1413
"20025",2017,"38","JUJUY","2","Mujeres","85-89",2404
"20026",2017,"38","JUJUY","0","Ambos sexos","90-94",1514
"20027",2017,"38","JUJUY","1","Varones","90-94",484
"20028",2017,"38","JUJUY","2","Mujeres","90-94",1030
"20029",2017,"38","JUJUY","0","Ambos sexos","95-99",403
"20030",2017,"38","JUJUY","1","Varones","95-99",110
"20031",2017,"38","JUJUY","2","Mujeres","95-99",293
"20032",2017,"38","JUJUY","0","Ambos sexos","100 y más",70
"20033",2017,"38","JUJUY","1","Varones","100 y más",13
"20034",2017,"38","JUJUY","2","Mujeres","100 y más",57
"20035",2018,"38","JUJUY","0","Ambos sexos","0-4",67017
"20036",2018,"38","JUJUY","1","Varones","0-4",34515
"20037",2018,"38","JUJUY","2","Mujeres","0-4",32502
"20038",2018,"38","JUJUY","0","Ambos sexos","5-9",65911
"20039",2018,"38","JUJUY","1","Varones","5-9",33997
"20040",2018,"38","JUJUY","2","Mujeres","5-9",31914
"20041",2018,"38","JUJUY","0","Ambos sexos","10-14",66768
"20042",2018,"38","JUJUY","1","Varones","10-14",34344
"20043",2018,"38","JUJUY","2","Mujeres","10-14",32424
"20044",2018,"38","JUJUY","0","Ambos sexos","15-19",69634
"20045",2018,"38","JUJUY","1","Varones","15-19",35591
"20046",2018,"38","JUJUY","2","Mujeres","15-19",34043
"20047",2018,"38","JUJUY","0","Ambos sexos","20-24",68398
"20048",2018,"38","JUJUY","1","Varones","20-24",34677
"20049",2018,"38","JUJUY","2","Mujeres","20-24",33721
"20050",2018,"38","JUJUY","0","Ambos sexos","25-29",59846
"20051",2018,"38","JUJUY","1","Varones","25-29",29829
"20052",2018,"38","JUJUY","2","Mujeres","25-29",30017
"20053",2018,"38","JUJUY","0","Ambos sexos","30-34",52120
"20054",2018,"38","JUJUY","1","Varones","30-34",25514
"20055",2018,"38","JUJUY","2","Mujeres","30-34",26606
"20056",2018,"38","JUJUY","0","Ambos sexos","35-39",53923
"20057",2018,"38","JUJUY","1","Varones","35-39",26527
"20058",2018,"38","JUJUY","2","Mujeres","35-39",27396
"20059",2018,"38","JUJUY","0","Ambos sexos","40-44",50936
"20060",2018,"38","JUJUY","1","Varones","40-44",24998
"20061",2018,"38","JUJUY","2","Mujeres","40-44",25938
"20062",2018,"38","JUJUY","0","Ambos sexos","45-49",41204
"20063",2018,"38","JUJUY","1","Varones","45-49",19930
"20064",2018,"38","JUJUY","2","Mujeres","45-49",21274
"20065",2018,"38","JUJUY","0","Ambos sexos","50-54",34437
"20066",2018,"38","JUJUY","1","Varones","50-54",16399
"20067",2018,"38","JUJUY","2","Mujeres","50-54",18038
"20068",2018,"38","JUJUY","0","Ambos sexos","55-59",30892
"20069",2018,"38","JUJUY","1","Varones","55-59",14502
"20070",2018,"38","JUJUY","2","Mujeres","55-59",16390
"20071",2018,"38","JUJUY","0","Ambos sexos","60-64",27255
"20072",2018,"38","JUJUY","1","Varones","60-64",12696
"20073",2018,"38","JUJUY","2","Mujeres","60-64",14559
"20074",2018,"38","JUJUY","0","Ambos sexos","65-69",22797
"20075",2018,"38","JUJUY","1","Varones","65-69",10592
"20076",2018,"38","JUJUY","2","Mujeres","65-69",12205
"20077",2018,"38","JUJUY","0","Ambos sexos","70-74",17132
"20078",2018,"38","JUJUY","1","Varones","70-74",7698
"20079",2018,"38","JUJUY","2","Mujeres","70-74",9434
"20080",2018,"38","JUJUY","0","Ambos sexos","75-79",11900
"20081",2018,"38","JUJUY","1","Varones","75-79",5194
"20082",2018,"38","JUJUY","2","Mujeres","75-79",6706
"20083",2018,"38","JUJUY","0","Ambos sexos","80-84",7581
"20084",2018,"38","JUJUY","1","Varones","80-84",3165
"20085",2018,"38","JUJUY","2","Mujeres","80-84",4416
"20086",2018,"38","JUJUY","0","Ambos sexos","85-89",4003
"20087",2018,"38","JUJUY","1","Varones","85-89",1491
"20088",2018,"38","JUJUY","2","Mujeres","85-89",2512
"20089",2018,"38","JUJUY","0","Ambos sexos","90-94",1614
"20090",2018,"38","JUJUY","1","Varones","90-94",514
"20091",2018,"38","JUJUY","2","Mujeres","90-94",1100
"20092",2018,"38","JUJUY","0","Ambos sexos","95-99",442
"20093",2018,"38","JUJUY","1","Varones","95-99",123
"20094",2018,"38","JUJUY","2","Mujeres","95-99",319
"20095",2018,"38","JUJUY","0","Ambos sexos","100 y más",81
"20096",2018,"38","JUJUY","1","Varones","100 y más",16
"20097",2018,"38","JUJUY","2","Mujeres","100 y más",65
"20098",2019,"38","JUJUY","0","Ambos sexos","0-4",67009
"20099",2019,"38","JUJUY","1","Varones","0-4",34509
"20100",2019,"38","JUJUY","2","Mujeres","0-4",32500
"20101",2019,"38","JUJUY","0","Ambos sexos","5-9",66477
"20102",2019,"38","JUJUY","1","Varones","5-9",34278
"20103",2019,"38","JUJUY","2","Mujeres","5-9",32199
"20104",2019,"38","JUJUY","0","Ambos sexos","10-14",66053
"20105",2019,"38","JUJUY","1","Varones","10-14",34033
"20106",2019,"38","JUJUY","2","Mujeres","10-14",32020
"20107",2019,"38","JUJUY","0","Ambos sexos","15-19",69122
"20108",2019,"38","JUJUY","1","Varones","15-19",35380
"20109",2019,"38","JUJUY","2","Mujeres","15-19",33742
"20110",2019,"38","JUJUY","0","Ambos sexos","20-24",68162
"20111",2019,"38","JUJUY","1","Varones","20-24",34629
"20112",2019,"38","JUJUY","2","Mujeres","20-24",33533
"20113",2019,"38","JUJUY","0","Ambos sexos","25-29",62070
"20114",2019,"38","JUJUY","1","Varones","25-29",31032
"20115",2019,"38","JUJUY","2","Mujeres","25-29",31038
"20116",2019,"38","JUJUY","0","Ambos sexos","30-34",52441
"20117",2019,"38","JUJUY","1","Varones","30-34",25709
"20118",2019,"38","JUJUY","2","Mujeres","30-34",26732
"20119",2019,"38","JUJUY","0","Ambos sexos","35-39",53540
"20120",2019,"38","JUJUY","1","Varones","35-39",26301
"20121",2019,"38","JUJUY","2","Mujeres","35-39",27239
"20122",2019,"38","JUJUY","0","Ambos sexos","40-44",52373
"20123",2019,"38","JUJUY","1","Varones","40-44",25735
"20124",2019,"38","JUJUY","2","Mujeres","40-44",26638
"20125",2019,"38","JUJUY","0","Ambos sexos","45-49",43004
"20126",2019,"38","JUJUY","1","Varones","45-49",20854
"20127",2019,"38","JUJUY","2","Mujeres","45-49",22150
"20128",2019,"38","JUJUY","0","Ambos sexos","50-54",35226
"20129",2019,"38","JUJUY","1","Varones","50-54",16792
"20130",2019,"38","JUJUY","2","Mujeres","50-54",18434
"20131",2019,"38","JUJUY","0","Ambos sexos","55-59",31366
"20132",2019,"38","JUJUY","1","Varones","55-59",14745
"20133",2019,"38","JUJUY","2","Mujeres","55-59",16621
"20134",2019,"38","JUJUY","0","Ambos sexos","60-64",27673
"20135",2019,"38","JUJUY","1","Varones","60-64",12845
"20136",2019,"38","JUJUY","2","Mujeres","60-64",14828
"20137",2019,"38","JUJUY","0","Ambos sexos","65-69",23438
"20138",2019,"38","JUJUY","1","Varones","65-69",10875
"20139",2019,"38","JUJUY","2","Mujeres","65-69",12563
"20140",2019,"38","JUJUY","0","Ambos sexos","70-74",17808
"20141",2019,"38","JUJUY","1","Varones","70-74",7997
"20142",2019,"38","JUJUY","2","Mujeres","70-74",9811
"20143",2019,"38","JUJUY","0","Ambos sexos","75-79",12353
"20144",2019,"38","JUJUY","1","Varones","75-79",5369
"20145",2019,"38","JUJUY","2","Mujeres","75-79",6984
"20146",2019,"38","JUJUY","0","Ambos sexos","80-84",7840
"20147",2019,"38","JUJUY","1","Varones","80-84",3265
"20148",2019,"38","JUJUY","2","Mujeres","80-84",4575
"20149",2019,"38","JUJUY","0","Ambos sexos","85-89",4194
"20150",2019,"38","JUJUY","1","Varones","85-89",1571
"20151",2019,"38","JUJUY","2","Mujeres","85-89",2623
"20152",2019,"38","JUJUY","0","Ambos sexos","90-94",1716
"20153",2019,"38","JUJUY","1","Varones","90-94",546
"20154",2019,"38","JUJUY","2","Mujeres","90-94",1170
"20155",2019,"38","JUJUY","0","Ambos sexos","95-99",483
"20156",2019,"38","JUJUY","1","Varones","95-99",134
"20157",2019,"38","JUJUY","2","Mujeres","95-99",349
"20158",2019,"38","JUJUY","0","Ambos sexos","100 y más",92
"20159",2019,"38","JUJUY","1","Varones","100 y más",19
"20160",2019,"38","JUJUY","2","Mujeres","100 y más",73
"20161",2020,"38","JUJUY","0","Ambos sexos","0-4",66956
"20162",2020,"38","JUJUY","1","Varones","0-4",34483
"20163",2020,"38","JUJUY","2","Mujeres","0-4",32473
"20164",2020,"38","JUJUY","0","Ambos sexos","5-9",67057
"20165",2020,"38","JUJUY","1","Varones","5-9",34553
"20166",2020,"38","JUJUY","2","Mujeres","5-9",32504
"20167",2020,"38","JUJUY","0","Ambos sexos","10-14",65504
"20168",2020,"38","JUJUY","1","Varones","10-14",33807
"20169",2020,"38","JUJUY","2","Mujeres","10-14",31697
"20170",2020,"38","JUJUY","0","Ambos sexos","15-19",68499
"20171",2020,"38","JUJUY","1","Varones","15-19",35110
"20172",2020,"38","JUJUY","2","Mujeres","15-19",33389
"20173",2020,"38","JUJUY","0","Ambos sexos","20-24",67831
"20174",2020,"38","JUJUY","1","Varones","20-24",34532
"20175",2020,"38","JUJUY","2","Mujeres","20-24",33299
"20176",2020,"38","JUJUY","0","Ambos sexos","25-29",63852
"20177",2020,"38","JUJUY","1","Varones","25-29",32010
"20178",2020,"38","JUJUY","2","Mujeres","25-29",31842
"20179",2020,"38","JUJUY","0","Ambos sexos","30-34",53299
"20180",2020,"38","JUJUY","1","Varones","30-34",26193
"20181",2020,"38","JUJUY","2","Mujeres","30-34",27106
"20182",2020,"38","JUJUY","0","Ambos sexos","35-39",53085
"20183",2020,"38","JUJUY","1","Varones","35-39",26037
"20184",2020,"38","JUJUY","2","Mujeres","35-39",27048
"20185",2020,"38","JUJUY","0","Ambos sexos","40-44",53407
"20186",2020,"38","JUJUY","1","Varones","40-44",26269
"20187",2020,"38","JUJUY","2","Mujeres","40-44",27138
"20188",2020,"38","JUJUY","0","Ambos sexos","45-49",44926
"20189",2020,"38","JUJUY","1","Varones","45-49",21834
"20190",2020,"38","JUJUY","2","Mujeres","45-49",23092
"20191",2020,"38","JUJUY","0","Ambos sexos","50-54",36219
"20192",2020,"38","JUJUY","1","Varones","50-54",17296
"20193",2020,"38","JUJUY","2","Mujeres","50-54",18923
"20194",2020,"38","JUJUY","0","Ambos sexos","55-59",31831
"20195",2020,"38","JUJUY","1","Varones","55-59",14978
"20196",2020,"38","JUJUY","2","Mujeres","55-59",16853
"20197",2020,"38","JUJUY","0","Ambos sexos","60-64",28099
"20198",2020,"38","JUJUY","1","Varones","60-64",13017
"20199",2020,"38","JUJUY","2","Mujeres","60-64",15082
"20200",2020,"38","JUJUY","0","Ambos sexos","65-69",24022
"20201",2020,"38","JUJUY","1","Varones","65-69",11116
"20202",2020,"38","JUJUY","2","Mujeres","65-69",12906
"20203",2020,"38","JUJUY","0","Ambos sexos","70-74",18491
"20204",2020,"38","JUJUY","1","Varones","70-74",8304
"20205",2020,"38","JUJUY","2","Mujeres","70-74",10187
"20206",2020,"38","JUJUY","0","Ambos sexos","75-79",12852
"20207",2020,"38","JUJUY","1","Varones","75-79",5569
"20208",2020,"38","JUJUY","2","Mujeres","75-79",7283
"20209",2020,"38","JUJUY","0","Ambos sexos","80-84",8114
"20210",2020,"38","JUJUY","1","Varones","80-84",3365
"20211",2020,"38","JUJUY","2","Mujeres","80-84",4749
"20212",2020,"38","JUJUY","0","Ambos sexos","85-89",4385
"20213",2020,"38","JUJUY","1","Varones","85-89",1650
"20214",2020,"38","JUJUY","2","Mujeres","85-89",2735
"20215",2020,"38","JUJUY","0","Ambos sexos","90-94",1824
"20216",2020,"38","JUJUY","1","Varones","90-94",584
"20217",2020,"38","JUJUY","2","Mujeres","90-94",1240
"20218",2020,"38","JUJUY","0","Ambos sexos","95-99",524
"20219",2020,"38","JUJUY","1","Varones","95-99",143
"20220",2020,"38","JUJUY","2","Mujeres","95-99",381
"20221",2020,"38","JUJUY","0","Ambos sexos","100 y más",104
"20222",2020,"38","JUJUY","1","Varones","100 y más",22
"20223",2020,"38","JUJUY","2","Mujeres","100 y más",82
"20224",2021,"38","JUJUY","0","Ambos sexos","0-4",66847
"20225",2021,"38","JUJUY","1","Varones","0-4",34426
"20226",2021,"38","JUJUY","2","Mujeres","0-4",32421
"20227",2021,"38","JUJUY","0","Ambos sexos","5-9",67211
"20228",2021,"38","JUJUY","1","Varones","5-9",34631
"20229",2021,"38","JUJUY","2","Mujeres","5-9",32580
"20230",2021,"38","JUJUY","0","Ambos sexos","10-14",65575
"20231",2021,"38","JUJUY","1","Varones","10-14",33865
"20232",2021,"38","JUJUY","2","Mujeres","10-14",31710
"20233",2021,"38","JUJUY","0","Ambos sexos","15-19",67773
"20234",2021,"38","JUJUY","1","Varones","15-19",34796
"20235",2021,"38","JUJUY","2","Mujeres","15-19",32977
"20236",2021,"38","JUJUY","0","Ambos sexos","20-24",67480
"20237",2021,"38","JUJUY","1","Varones","20-24",34413
"20238",2021,"38","JUJUY","2","Mujeres","20-24",33067
"20239",2021,"38","JUJUY","0","Ambos sexos","25-29",65006
"20240",2021,"38","JUJUY","1","Varones","25-29",32674
"20241",2021,"38","JUJUY","2","Mujeres","25-29",32332
"20242",2021,"38","JUJUY","0","Ambos sexos","30-34",54806
"20243",2021,"38","JUJUY","1","Varones","30-34",27017
"20244",2021,"38","JUJUY","2","Mujeres","30-34",27789
"20245",2021,"38","JUJUY","0","Ambos sexos","35-39",52643
"20246",2021,"38","JUJUY","1","Varones","35-39",25788
"20247",2021,"38","JUJUY","2","Mujeres","35-39",26855
"20248",2021,"38","JUJUY","0","Ambos sexos","40-44",53969
"20249",2021,"38","JUJUY","1","Varones","40-44",26550
"20250",2021,"38","JUJUY","2","Mujeres","40-44",27419
"20251",2021,"38","JUJUY","0","Ambos sexos","45-49",46888
"20252",2021,"38","JUJUY","1","Varones","45-49",22841
"20253",2021,"38","JUJUY","2","Mujeres","45-49",24047
"20254",2021,"38","JUJUY","0","Ambos sexos","50-54",37456
"20255",2021,"38","JUJUY","1","Varones","50-54",17925
"20256",2021,"38","JUJUY","2","Mujeres","50-54",19531
"20257",2021,"38","JUJUY","0","Ambos sexos","55-59",32309
"20258",2021,"38","JUJUY","1","Varones","55-59",15216
"20259",2021,"38","JUJUY","2","Mujeres","55-59",17093
"20260",2021,"38","JUJUY","0","Ambos sexos","60-64",28536
"20261",2021,"38","JUJUY","1","Varones","60-64",13211
"20262",2021,"38","JUJUY","2","Mujeres","60-64",15325
"20263",2021,"38","JUJUY","0","Ambos sexos","65-69",24542
"20264",2021,"38","JUJUY","1","Varones","65-69",11315
"20265",2021,"38","JUJUY","2","Mujeres","65-69",13227
"20266",2021,"38","JUJUY","0","Ambos sexos","70-74",19181
"20267",2021,"38","JUJUY","1","Varones","70-74",8621
"20268",2021,"38","JUJUY","2","Mujeres","70-74",10560
"20269",2021,"38","JUJUY","0","Ambos sexos","75-79",13382
"20270",2021,"38","JUJUY","1","Varones","75-79",5779
"20271",2021,"38","JUJUY","2","Mujeres","75-79",7603
"20272",2021,"38","JUJUY","0","Ambos sexos","80-84",8414
"20273",2021,"38","JUJUY","1","Varones","80-84",3476
"20274",2021,"38","JUJUY","2","Mujeres","80-84",4938
"20275",2021,"38","JUJUY","0","Ambos sexos","85-89",4575
"20276",2021,"38","JUJUY","1","Varones","85-89",1726
"20277",2021,"38","JUJUY","2","Mujeres","85-89",2849
"20278",2021,"38","JUJUY","0","Ambos sexos","90-94",1933
"20279",2021,"38","JUJUY","1","Varones","90-94",622
"20280",2021,"38","JUJUY","2","Mujeres","90-94",1311
"20281",2021,"38","JUJUY","0","Ambos sexos","95-99",570
"20282",2021,"38","JUJUY","1","Varones","95-99",155
"20283",2021,"38","JUJUY","2","Mujeres","95-99",415
"20284",2021,"38","JUJUY","0","Ambos sexos","100 y más",116
"20285",2021,"38","JUJUY","1","Varones","100 y más",25
"20286",2021,"38","JUJUY","2","Mujeres","100 y más",91
"20287",2022,"38","JUJUY","0","Ambos sexos","0-4",66696
"20288",2022,"38","JUJUY","1","Varones","0-4",34349
"20289",2022,"38","JUJUY","2","Mujeres","0-4",32347
"20290",2022,"38","JUJUY","0","Ambos sexos","5-9",67314
"20291",2022,"38","JUJUY","1","Varones","5-9",34683
"20292",2022,"38","JUJUY","2","Mujeres","5-9",32631
"20293",2022,"38","JUJUY","0","Ambos sexos","10-14",65861
"20294",2022,"38","JUJUY","1","Varones","10-14",34019
"20295",2022,"38","JUJUY","2","Mujeres","10-14",31842
"20296",2022,"38","JUJUY","0","Ambos sexos","15-19",66984
"20297",2022,"38","JUJUY","1","Varones","15-19",34446
"20298",2022,"38","JUJUY","2","Mujeres","15-19",32538
"20299",2022,"38","JUJUY","0","Ambos sexos","20-24",67121
"20300",2022,"38","JUJUY","1","Varones","20-24",34289
"20301",2022,"38","JUJUY","2","Mujeres","20-24",32832
"20302",2022,"38","JUJUY","0","Ambos sexos","25-29",65519
"20303",2022,"38","JUJUY","1","Varones","25-29",33016
"20304",2022,"38","JUJUY","2","Mujeres","25-29",32503
"20305",2022,"38","JUJUY","0","Ambos sexos","30-34",56872
"20306",2022,"38","JUJUY","1","Varones","30-34",28128
"20307",2022,"38","JUJUY","2","Mujeres","30-34",28744
"20308",2022,"38","JUJUY","0","Ambos sexos","35-39",52323
"20309",2022,"38","JUJUY","1","Varones","35-39",25619
"20310",2022,"38","JUJUY","2","Mujeres","35-39",26704
"20311",2022,"38","JUJUY","0","Ambos sexos","40-44",54098
"20312",2022,"38","JUJUY","1","Varones","40-44",26606
"20313",2022,"38","JUJUY","2","Mujeres","40-44",27492
"20314",2022,"38","JUJUY","0","Ambos sexos","45-49",48795
"20315",2022,"38","JUJUY","1","Varones","45-49",23817
"20316",2022,"38","JUJUY","2","Mujeres","45-49",24978
"20317",2022,"38","JUJUY","0","Ambos sexos","50-54",38909
"20318",2022,"38","JUJUY","1","Varones","50-54",18666
"20319",2022,"38","JUJUY","2","Mujeres","50-54",20243
"20320",2022,"38","JUJUY","0","Ambos sexos","55-59",32827
"20321",2022,"38","JUJUY","1","Varones","55-59",15471
"20322",2022,"38","JUJUY","2","Mujeres","55-59",17356
"20323",2022,"38","JUJUY","0","Ambos sexos","60-64",29001
"20324",2022,"38","JUJUY","1","Varones","60-64",13431
"20325",2022,"38","JUJUY","2","Mujeres","60-64",15570
"20326",2022,"38","JUJUY","0","Ambos sexos","65-69",25007
"20327",2022,"38","JUJUY","1","Varones","65-69",11485
"20328",2022,"38","JUJUY","2","Mujeres","65-69",13522
"20329",2022,"38","JUJUY","0","Ambos sexos","70-74",19867
"20330",2022,"38","JUJUY","1","Varones","70-74",8935
"20331",2022,"38","JUJUY","2","Mujeres","70-74",10932
"20332",2022,"38","JUJUY","0","Ambos sexos","75-79",13944
"20333",2022,"38","JUJUY","1","Varones","75-79",6007
"20334",2022,"38","JUJUY","2","Mujeres","75-79",7937
"20335",2022,"38","JUJUY","0","Ambos sexos","80-84",8743
"20336",2022,"38","JUJUY","1","Varones","80-84",3598
"20337",2022,"38","JUJUY","2","Mujeres","80-84",5145
"20338",2022,"38","JUJUY","0","Ambos sexos","85-89",4757
"20339",2022,"38","JUJUY","1","Varones","85-89",1795
"20340",2022,"38","JUJUY","2","Mujeres","85-89",2962
"20341",2022,"38","JUJUY","0","Ambos sexos","90-94",2052
"20342",2022,"38","JUJUY","1","Varones","90-94",665
"20343",2022,"38","JUJUY","2","Mujeres","90-94",1387
"20344",2022,"38","JUJUY","0","Ambos sexos","95-99",614
"20345",2022,"38","JUJUY","1","Varones","95-99",167
"20346",2022,"38","JUJUY","2","Mujeres","95-99",447
"20347",2022,"38","JUJUY","0","Ambos sexos","100 y más",132
"20348",2022,"38","JUJUY","1","Varones","100 y más",29
"20349",2022,"38","JUJUY","2","Mujeres","100 y más",103
"20350",2023,"38","JUJUY","0","Ambos sexos","0-4",66514
"20351",2023,"38","JUJUY","1","Varones","0-4",34255
"20352",2023,"38","JUJUY","2","Mujeres","0-4",32259
"20353",2023,"38","JUJUY","0","Ambos sexos","5-9",67361
"20354",2023,"38","JUJUY","1","Varones","5-9",34710
"20355",2023,"38","JUJUY","2","Mujeres","5-9",32651
"20356",2023,"38","JUJUY","0","Ambos sexos","10-14",66298
"20357",2023,"38","JUJUY","1","Varones","10-14",34241
"20358",2023,"38","JUJUY","2","Mujeres","10-14",32057
"20359",2023,"38","JUJUY","0","Ambos sexos","15-19",66204
"20360",2023,"38","JUJUY","1","Varones","15-19",34102
"20361",2023,"38","JUJUY","2","Mujeres","15-19",32102
"20362",2023,"38","JUJUY","0","Ambos sexos","20-24",66719
"20363",2023,"38","JUJUY","1","Varones","20-24",34136
"20364",2023,"38","JUJUY","2","Mujeres","20-24",32583
"20365",2023,"38","JUJUY","0","Ambos sexos","25-29",65555
"20366",2023,"38","JUJUY","1","Varones","25-29",33111
"20367",2023,"38","JUJUY","2","Mujeres","25-29",32444
"20368",2023,"38","JUJUY","0","Ambos sexos","30-34",59199
"20369",2023,"38","JUJUY","1","Varones","30-34",29380
"20370",2023,"38","JUJUY","2","Mujeres","30-34",29819
"20371",2023,"38","JUJUY","0","Ambos sexos","35-39",52251
"20372",2023,"38","JUJUY","1","Varones","35-39",25590
"20373",2023,"38","JUJUY","2","Mujeres","35-39",26661
"20374",2023,"38","JUJUY","0","Ambos sexos","40-44",53905
"20375",2023,"38","JUJUY","1","Varones","40-44",26491
"20376",2023,"38","JUJUY","2","Mujeres","40-44",27414
"20377",2023,"38","JUJUY","0","Ambos sexos","45-49",50537
"20378",2023,"38","JUJUY","1","Varones","45-49",24712
"20379",2023,"38","JUJUY","2","Mujeres","45-49",25825
"20380",2023,"38","JUJUY","0","Ambos sexos","50-54",40548
"20381",2023,"38","JUJUY","1","Varones","50-54",19497
"20382",2023,"38","JUJUY","2","Mujeres","50-54",21051
"20383",2023,"38","JUJUY","0","Ambos sexos","55-59",33456
"20384",2023,"38","JUJUY","1","Varones","55-59",15789
"20385",2023,"38","JUJUY","2","Mujeres","55-59",17667
"20386",2023,"38","JUJUY","0","Ambos sexos","60-64",29469
"20387",2023,"38","JUJUY","1","Varones","60-64",13661
"20388",2023,"38","JUJUY","2","Mujeres","60-64",15808
"20389",2023,"38","JUJUY","0","Ambos sexos","65-69",25440
"20390",2023,"38","JUJUY","1","Varones","65-69",11634
"20391",2023,"38","JUJUY","2","Mujeres","65-69",13806
"20392",2023,"38","JUJUY","0","Ambos sexos","70-74",20519
"20393",2023,"38","JUJUY","1","Varones","70-74",9232
"20394",2023,"38","JUJUY","2","Mujeres","70-74",11287
"20395",2023,"38","JUJUY","0","Ambos sexos","75-79",14532
"20396",2023,"38","JUJUY","1","Varones","75-79",6249
"20397",2023,"38","JUJUY","2","Mujeres","75-79",8283
"20398",2023,"38","JUJUY","0","Ambos sexos","80-84",9095
"20399",2023,"38","JUJUY","1","Varones","80-84",3731
"20400",2023,"38","JUJUY","2","Mujeres","80-84",5364
"20401",2023,"38","JUJUY","0","Ambos sexos","85-89",4956
"20402",2023,"38","JUJUY","1","Varones","85-89",1866
"20403",2023,"38","JUJUY","2","Mujeres","85-89",3090
"20404",2023,"38","JUJUY","0","Ambos sexos","90-94",2169
"20405",2023,"38","JUJUY","1","Varones","90-94",710
"20406",2023,"38","JUJUY","2","Mujeres","90-94",1459
"20407",2023,"38","JUJUY","0","Ambos sexos","95-99",666
"20408",2023,"38","JUJUY","1","Varones","95-99",181
"20409",2023,"38","JUJUY","2","Mujeres","95-99",485
"20410",2023,"38","JUJUY","0","Ambos sexos","100 y más",146
"20411",2023,"38","JUJUY","1","Varones","100 y más",33
"20412",2023,"38","JUJUY","2","Mujeres","100 y más",113
"20413",2024,"38","JUJUY","0","Ambos sexos","0-4",66292
"20414",2024,"38","JUJUY","1","Varones","0-4",34141
"20415",2024,"38","JUJUY","2","Mujeres","0-4",32151
"20416",2024,"38","JUJUY","0","Ambos sexos","5-9",67361
"20417",2024,"38","JUJUY","1","Varones","5-9",34709
"20418",2024,"38","JUJUY","2","Mujeres","5-9",32652
"20419",2024,"38","JUJUY","0","Ambos sexos","10-14",66866
"20420",2024,"38","JUJUY","1","Varones","10-14",34520
"20421",2024,"38","JUJUY","2","Mujeres","10-14",32346
"20422",2024,"38","JUJUY","0","Ambos sexos","15-19",65491
"20423",2024,"38","JUJUY","1","Varones","15-19",33795
"20424",2024,"38","JUJUY","2","Mujeres","15-19",31696
"20425",2024,"38","JUJUY","0","Ambos sexos","20-24",66216
"20426",2024,"38","JUJUY","1","Varones","20-24",33931
"20427",2024,"38","JUJUY","2","Mujeres","20-24",32285
"20428",2024,"38","JUJUY","0","Ambos sexos","25-29",65320
"20429",2024,"38","JUJUY","1","Varones","25-29",33063
"20430",2024,"38","JUJUY","2","Mujeres","25-29",32257
"20431",2024,"38","JUJUY","0","Ambos sexos","30-34",61424
"20432",2024,"38","JUJUY","1","Varones","30-34",30583
"20433",2024,"38","JUJUY","2","Mujeres","30-34",30841
"20434",2024,"38","JUJUY","0","Ambos sexos","35-39",52572
"20435",2024,"38","JUJUY","1","Varones","35-39",25787
"20436",2024,"38","JUJUY","2","Mujeres","35-39",26785
"20437",2024,"38","JUJUY","0","Ambos sexos","40-44",53543
"20438",2024,"38","JUJUY","1","Varones","40-44",26276
"20439",2024,"38","JUJUY","2","Mujeres","40-44",27267
"20440",2024,"38","JUJUY","0","Ambos sexos","45-49",51965
"20441",2024,"38","JUJUY","1","Varones","45-49",25444
"20442",2024,"38","JUJUY","2","Mujeres","45-49",26521
"20443",2024,"38","JUJUY","0","Ambos sexos","50-54",42331
"20444",2024,"38","JUJUY","1","Varones","50-54",20411
"20445",2024,"38","JUJUY","2","Mujeres","50-54",21920
"20446",2024,"38","JUJUY","0","Ambos sexos","55-59",34239
"20447",2024,"38","JUJUY","1","Varones","55-59",16178
"20448",2024,"38","JUJUY","2","Mujeres","55-59",18061
"20449",2024,"38","JUJUY","0","Ambos sexos","60-64",29949
"20450",2024,"38","JUJUY","1","Varones","60-64",13905
"20451",2024,"38","JUJUY","2","Mujeres","60-64",16044
"20452",2024,"38","JUJUY","0","Ambos sexos","65-69",25862
"20453",2024,"38","JUJUY","1","Varones","65-69",11787
"20454",2024,"38","JUJUY","2","Mujeres","65-69",14075
"20455",2024,"38","JUJUY","0","Ambos sexos","70-74",21125
"20456",2024,"38","JUJUY","1","Varones","70-74",9496
"20457",2024,"38","JUJUY","2","Mujeres","70-74",11629
"20458",2024,"38","JUJUY","0","Ambos sexos","75-79",15141
"20459",2024,"38","JUJUY","1","Varones","75-79",6509
"20460",2024,"38","JUJUY","2","Mujeres","75-79",8632
"20461",2024,"38","JUJUY","0","Ambos sexos","80-84",9481
"20462",2024,"38","JUJUY","1","Varones","80-84",3873
"20463",2024,"38","JUJUY","2","Mujeres","80-84",5608
"20464",2024,"38","JUJUY","0","Ambos sexos","85-89",5160
"20465",2024,"38","JUJUY","1","Varones","85-89",1942
"20466",2024,"38","JUJUY","2","Mujeres","85-89",3218
"20467",2024,"38","JUJUY","0","Ambos sexos","90-94",2289
"20468",2024,"38","JUJUY","1","Varones","90-94",753
